session_id,timestamp,hypothesis,workload,config_g,config_c,iteration,run_type,cycles,cache_misses,branch_misses,page_faults,context_switches
20260715_161841,2026-07-16T08:40:31.138983,H2,lat_mem_rd,on,1000000,679,tool_overhead,200000,100,400,1,5
20260715_161841,2026-07-16T08:40:40.635136,H2,lat_mem_rd,on,100000,679,tool_overhead,800000,800,1000,149,8
20260715_161841,2026-07-16T08:40:48.147320,H2,lat_mem_rd,on,0,680,workload_baseline,9990700000,50828000,1359000,74182,49
20260715_161841,2026-07-16T08:40:56.589887,H2,lat_mem_rd,on,100000,680,tool_overhead,900000,2500,1300,146,7
20260715_161841,2026-07-16T08:41:06.027664,H2,lat_mem_rd,on,10000,680,tool_overhead,1450000,3300,1300,146,36
20260715_161841,2026-07-16T08:41:15.478878,H2,lat_mem_rd,on,1000000,680,tool_overhead,200000,200,600,1,5
20260715_161841,2026-07-16T08:41:24.919551,H2,lat_mem_rd,on,50000,680,tool_overhead,1350000,3200,1200,144,10
20260715_161841,2026-07-16T08:41:34.365347,H2,lat_mem_rd,on,1000,680,tool_overhead,1500000,2800,2200,148,77
20260715_161841,2026-07-16T08:41:43.813893,H2,lat_mem_rd,on,500000,680,tool_overhead,250000,100,800,1,5
20260715_161841,2026-07-16T08:41:51.323743,H2,lat_mem_rd,on,0,681,workload_baseline,10011800000,37000,804000,481,46
20260715_161841,2026-07-16T08:41:59.773484,H2,lat_mem_rd,on,50000,681,tool_overhead,1200000,2100,1100,146,9
20260715_161841,2026-07-16T08:42:09.226919,H2,lat_mem_rd,on,500000,681,tool_overhead,150000,100,800,1,5
20260715_161841,2026-07-16T08:42:18.678161,H2,lat_mem_rd,on,100000,681,tool_overhead,550000,1600,700,150,9
20260715_161841,2026-07-16T08:42:28.123544,H2,lat_mem_rd,on,1000000,681,tool_overhead,200000,400,800,1,5
20260715_161841,2026-07-16T08:42:37.566836,H2,lat_mem_rd,on,10000,681,tool_overhead,1450000,3400,2000,144,36
20260715_161841,2026-07-16T08:42:47.010304,H2,lat_mem_rd,on,1000,681,tool_overhead,1500000,3100,1900,145,57
20260715_161841,2026-07-16T08:42:54.519695,H2,lat_mem_rd,on,0,682,workload_baseline,10011200000,37000,791000,4272,50
20260715_161841,2026-07-16T08:43:02.969328,H2,lat_mem_rd,on,50000,682,tool_overhead,1600000,4200,2700,146,16
20260715_161841,2026-07-16T08:43:12.418188,H2,lat_mem_rd,on,1000,682,tool_overhead,1500000,3300,1800,15,57
20260715_161841,2026-07-16T08:43:21.863014,H2,lat_mem_rd,on,1000000,682,tool_overhead,150000,200,1200,1,5
20260715_161841,2026-07-16T08:43:31.307400,H2,lat_mem_rd,on,10000,682,tool_overhead,850000,2900,1300,146,37
20260715_161841,2026-07-16T08:43:40.753234,H2,lat_mem_rd,on,100000,682,tool_overhead,1550000,3300,1900,148,7
20260715_161841,2026-07-16T08:43:50.206373,H2,lat_mem_rd,on,500000,682,tool_overhead,1350000,3000,2700,152,7
20260715_161841,2026-07-16T08:43:57.724226,H2,lat_mem_rd,on,0,683,workload_baseline,10011700000,34000,803000,463,50
20260715_161841,2026-07-16T08:44:06.163612,H2,lat_mem_rd,on,1000000,683,tool_overhead,150000,500,700,1,5
20260715_161841,2026-07-16T08:44:15.602108,H2,lat_mem_rd,on,10000,683,tool_overhead,2350000,4700,3600,152,37
20260715_161841,2026-07-16T08:44:25.046453,H2,lat_mem_rd,on,500000,683,tool_overhead,150000,500,800,1,5
20260715_161841,2026-07-16T08:44:34.501907,H2,lat_mem_rd,on,1000,683,tool_overhead,2050000,4500,3100,86,74
20260715_161841,2026-07-16T08:44:43.939991,H2,lat_mem_rd,on,100000,683,tool_overhead,1100000,2200,2100,150,7
20260715_161841,2026-07-16T08:44:53.373205,H2,lat_mem_rd,on,50000,683,tool_overhead,1100000,2500,1000,142,9
20260715_161841,2026-07-16T08:45:00.932881,H2,lat_mem_rd,on,0,684,workload_baseline,10011800000,44000,827000,920,48
20260715_161841,2026-07-16T08:45:09.383745,H2,lat_mem_rd,on,50000,684,tool_overhead,1400000,3100,1400,151,9
20260715_161841,2026-07-16T08:45:18.821018,H2,lat_mem_rd,on,1000,684,tool_overhead,3250000,7200,5700,19,76
20260715_161841,2026-07-16T08:45:28.260939,H2,lat_mem_rd,on,1000000,684,tool_overhead,250000,300,1000,1,5
20260715_161841,2026-07-16T08:45:37.711666,H2,lat_mem_rd,on,500000,684,tool_overhead,200000,300,600,1,5
20260715_161841,2026-07-16T08:45:47.179028,H2,lat_mem_rd,on,10000,684,tool_overhead,1350000,3400,2000,148,36
20260715_161841,2026-07-16T08:45:56.623776,H2,lat_mem_rd,on,100000,684,tool_overhead,1100000,3900,2500,148,8
20260715_161841,2026-07-16T08:46:04.131630,H2,lat_mem_rd,on,0,685,workload_baseline,9987000000,50508000,1385000,86446,48
20260715_161841,2026-07-16T08:46:12.568244,H2,lat_mem_rd,on,50000,685,tool_overhead,1350000,2600,1900,150,9
20260715_161841,2026-07-16T08:46:22.016076,H2,lat_mem_rd,on,1000,685,tool_overhead,1400000,3300,1700,143,56
20260715_161841,2026-07-16T08:46:31.499484,H2,lat_mem_rd,on,10000,685,tool_overhead,1050000,3500,1700,147,37
20260715_161841,2026-07-16T08:46:40.980106,H2,lat_mem_rd,on,100000,685,tool_overhead,1400000,3300,1700,145,7
20260715_161841,2026-07-16T08:46:50.414987,H2,lat_mem_rd,on,1000000,685,tool_overhead,100000,800,500,91,6
20260715_161841,2026-07-16T08:46:59.933900,H2,lat_mem_rd,on,500000,685,tool_overhead,250000,300,1000,0,5
20260715_161841,2026-07-16T08:47:07.458232,H2,lat_mem_rd,on,0,686,workload_baseline,10011600000,38000,792000,538,46
20260715_161841,2026-07-16T08:47:15.892567,H2,lat_mem_rd,on,500000,686,tool_overhead,150000,200,600,1,5
20260715_161841,2026-07-16T08:47:25.346600,H2,lat_mem_rd,on,1000,686,tool_overhead,1500000,3200,2100,144,58
20260715_161841,2026-07-16T08:47:34.783911,H2,lat_mem_rd,on,1000000,686,tool_overhead,300000,1100,700,86,6
20260715_161841,2026-07-16T08:47:44.224890,H2,lat_mem_rd,on,10000,686,tool_overhead,1500000,3300,2000,144,35
20260715_161841,2026-07-16T08:47:53.664154,H2,lat_mem_rd,on,100000,686,tool_overhead,1100000,2400,1000,146,7
20260715_161841,2026-07-16T08:48:03.141937,H2,lat_mem_rd,on,50000,686,tool_overhead,700000,3000,500,147,9
20260715_161841,2026-07-16T08:48:10.659906,H2,lat_mem_rd,on,0,687,workload_baseline,10007200000,5861000,825000,11188,50
20260715_161841,2026-07-16T08:48:19.106662,H2,lat_mem_rd,on,500000,687,tool_overhead,1100000,3600,2900,148,8
20260715_161841,2026-07-16T08:48:28.582771,H2,lat_mem_rd,on,10000,687,tool_overhead,1500000,3100,2500,144,35
20260715_161841,2026-07-16T08:48:38.023127,H2,lat_mem_rd,on,1000,687,tool_overhead,850000,3100,1300,144,56
20260715_161841,2026-07-16T08:48:47.507693,H2,lat_mem_rd,on,100000,687,tool_overhead,500000,2500,300,147,7
20260715_161841,2026-07-16T08:48:56.952186,H2,lat_mem_rd,on,1000000,687,tool_overhead,300000,500,1000,1,5
20260715_161841,2026-07-16T08:49:06.452290,H2,lat_mem_rd,on,50000,687,tool_overhead,2500000,4900,3800,169,21
20260715_161841,2026-07-16T08:49:14.033980,H2,lat_mem_rd,on,0,688,workload_baseline,10011200000,45000,798000,474,52
20260715_161841,2026-07-16T08:49:22.487748,H2,lat_mem_rd,on,1000,688,tool_overhead,1300000,3200,1800,140,54
20260715_161841,2026-07-16T08:49:31.935944,H2,lat_mem_rd,on,100000,688,tool_overhead,800000,3000,800,156,7
20260715_161841,2026-07-16T08:49:41.377308,H2,lat_mem_rd,on,500000,688,tool_overhead,250000,600,600,1,5
20260715_161841,2026-07-16T08:49:50.821925,H2,lat_mem_rd,on,10000,688,tool_overhead,1350000,3000,1500,25,62
20260715_161841,2026-07-16T08:50:00.253767,H2,lat_mem_rd,on,50000,688,tool_overhead,800000,2500,2100,148,9
20260715_161841,2026-07-16T08:50:09.691973,H2,lat_mem_rd,on,1000000,688,tool_overhead,100000,300,700,1,5
20260715_161841,2026-07-16T08:50:17.273094,H2,lat_mem_rd,on,0,689,workload_baseline,10011100000,35000,823000,1781,46
20260715_161841,2026-07-16T08:50:25.757459,H2,lat_mem_rd,on,1000000,689,tool_overhead,150000,200,500,0,5
20260715_161841,2026-07-16T08:50:35.198637,H2,lat_mem_rd,on,500000,689,tool_overhead,850000,2700,2200,147,8
20260715_161841,2026-07-16T08:50:44.652318,H2,lat_mem_rd,on,100000,689,tool_overhead,1250000,2700,1200,144,7
20260715_161841,2026-07-16T08:50:54.085100,H2,lat_mem_rd,on,10000,689,tool_overhead,950000,3000,1400,149,36
20260715_161841,2026-07-16T08:51:03.527083,H2,lat_mem_rd,on,50000,689,tool_overhead,1200000,4600,2000,146,9
20260715_161841,2026-07-16T08:51:13.007813,H2,lat_mem_rd,on,1000,689,tool_overhead,3450000,8600,5900,143,65
20260715_161841,2026-07-16T08:51:20.530866,H2,lat_mem_rd,on,0,690,workload_baseline,9994400000,32917000,1191000,57900,50
20260715_161841,2026-07-16T08:51:28.969221,H2,lat_mem_rd,on,1000000,690,tool_overhead,50000,200,400,1,5
20260715_161841,2026-07-16T08:51:38.406024,H2,lat_mem_rd,on,1000,690,tool_overhead,1350000,3200,2000,150,55
20260715_161841,2026-07-16T08:51:47.841368,H2,lat_mem_rd,on,500000,690,tool_overhead,250000,100,800,1,5
20260715_161841,2026-07-16T08:51:57.327067,H2,lat_mem_rd,on,100000,690,tool_overhead,900000,2600,800,149,9
20260715_161841,2026-07-16T08:52:06.781780,H2,lat_mem_rd,on,10000,690,tool_overhead,2200000,4800,3300,64,46
20260715_161841,2026-07-16T08:52:16.228595,H2,lat_mem_rd,on,50000,690,tool_overhead,1200000,2800,800,144,9
20260715_161841,2026-07-16T08:52:23.791986,H2,lat_mem_rd,on,0,691,workload_baseline,10011700000,38000,812000,611,48
20260715_161841,2026-07-16T08:52:32.235874,H2,lat_mem_rd,on,1000000,691,tool_overhead,100000,200,600,1,5
20260715_161841,2026-07-16T08:52:41.675076,H2,lat_mem_rd,on,100000,691,tool_overhead,1350000,3200,2400,151,9
20260715_161841,2026-07-16T08:52:51.106923,H2,lat_mem_rd,on,1000,691,tool_overhead,2400000,5400,3600,22,61
20260715_161841,2026-07-16T08:53:00.555630,H2,lat_mem_rd,on,500000,691,tool_overhead,150000,200,700,1,5
20260715_161841,2026-07-16T08:53:10.047766,H2,lat_mem_rd,on,10000,691,tool_overhead,850000,2900,1800,151,30
20260715_161841,2026-07-16T08:53:19.542715,H2,lat_mem_rd,on,50000,691,tool_overhead,700000,2600,1000,145,8
20260715_161841,2026-07-16T08:53:27.053019,H2,lat_mem_rd,on,0,692,workload_baseline,10010400000,42000,801000,472,46
20260715_161841,2026-07-16T08:53:35.501303,H2,lat_mem_rd,on,50000,692,tool_overhead,600000,2700,800,150,9
20260715_161841,2026-07-16T08:53:44.939256,H2,lat_mem_rd,on,1000000,692,tool_overhead,250000,100,900,1,5
20260715_161841,2026-07-16T08:53:54.379265,H2,lat_mem_rd,on,1000,692,tool_overhead,2300000,5400,3500,142,60
20260715_161841,2026-07-16T08:54:03.819160,H2,lat_mem_rd,on,100000,692,tool_overhead,5200000,10300,10800,146,18
20260715_161841,2026-07-16T08:54:13.261893,H2,lat_mem_rd,on,10000,692,tool_overhead,2950000,7500,4800,176,36
20260715_161841,2026-07-16T08:54:22.713328,H2,lat_mem_rd,on,500000,692,tool_overhead,250000,300,700,1,5
20260715_161841,2026-07-16T08:54:30.214097,H2,lat_mem_rd,on,0,693,workload_baseline,10011500000,37000,813000,2348,50
20260715_161841,2026-07-16T08:54:38.653956,H2,lat_mem_rd,on,50000,693,tool_overhead,2100000,4700,3200,144,11
20260715_161841,2026-07-16T08:54:48.094666,H2,lat_mem_rd,on,500000,693,tool_overhead,1150000,2800,2700,146,8
20260715_161841,2026-07-16T08:54:57.546046,H2,lat_mem_rd,on,10000,693,tool_overhead,1450000,3600,2100,154,36
20260715_161841,2026-07-16T08:55:06.988543,H2,lat_mem_rd,on,1000,693,tool_overhead,1200000,3600,1600,173,57
20260715_161841,2026-07-16T08:55:16.444065,H2,lat_mem_rd,on,1000000,693,tool_overhead,250000,300,700,1,5
20260715_161841,2026-07-16T08:55:25.880540,H2,lat_mem_rd,on,100000,693,tool_overhead,2450000,5200,3900,146,11
20260715_161841,2026-07-16T08:55:33.403563,H2,lat_mem_rd,on,0,694,workload_baseline,10001700000,19802000,1032000,33325,46
20260715_161841,2026-07-16T08:55:41.847817,H2,lat_mem_rd,on,100000,694,tool_overhead,650000,2200,1400,146,7
20260715_161841,2026-07-16T08:55:51.287407,H2,lat_mem_rd,on,10000,694,tool_overhead,800000,3100,1300,149,36
20260715_161841,2026-07-16T08:56:00.729149,H2,lat_mem_rd,on,50000,694,tool_overhead,900000,2800,900,142,9
20260715_161841,2026-07-16T08:56:10.166604,H2,lat_mem_rd,on,1000000,694,tool_overhead,250000,800,900,1,5
20260715_161841,2026-07-16T08:56:19.651624,H2,lat_mem_rd,on,1000,694,tool_overhead,900000,2900,1700,4,56
20260715_161841,2026-07-16T08:56:29.087538,H2,lat_mem_rd,on,500000,694,tool_overhead,250000,200,1000,1,5
20260715_161841,2026-07-16T08:56:36.597666,H2,lat_mem_rd,on,0,695,workload_baseline,10011500000,40000,789000,516,48
20260715_161841,2026-07-16T08:56:45.052026,H2,lat_mem_rd,on,500000,695,tool_overhead,250000,300,1100,1,5
20260715_161841,2026-07-16T08:56:54.519401,H2,lat_mem_rd,on,1000000,695,tool_overhead,250000,400,1100,0,5
20260715_161841,2026-07-16T08:57:03.964947,H2,lat_mem_rd,on,100000,695,tool_overhead,5550000,11200,9400,150,17
20260715_161841,2026-07-16T08:57:13.446862,H2,lat_mem_rd,on,1000,695,tool_overhead,2700000,7600,3900,141,56
20260715_161841,2026-07-16T08:57:22.884911,H2,lat_mem_rd,on,10000,695,tool_overhead,2900000,6900,3800,146,36
20260715_161841,2026-07-16T08:57:32.335442,H2,lat_mem_rd,on,50000,695,tool_overhead,2650000,3600,4100,146,9
20260715_161841,2026-07-16T08:57:39.852232,H2,lat_mem_rd,on,0,696,workload_baseline,10006100000,3293000,844000,17436,56
20260715_161841,2026-07-16T08:57:48.350485,H2,lat_mem_rd,on,1000000,696,tool_overhead,750000,1400,1600,84,6
20260715_161841,2026-07-16T08:57:57.791328,H2,lat_mem_rd,on,1000,696,tool_overhead,3500000,8000,5500,144,58
20260715_161841,2026-07-16T08:58:07.230986,H2,lat_mem_rd,on,50000,696,tool_overhead,1450000,4000,1500,148,9
20260715_161841,2026-07-16T08:58:16.684480,H2,lat_mem_rd,on,100000,696,tool_overhead,1650000,3400,2100,150,7
20260715_161841,2026-07-16T08:58:26.157706,H2,lat_mem_rd,on,500000,696,tool_overhead,900000,1800,2300,82,6
20260715_161841,2026-07-16T08:58:35.603655,H2,lat_mem_rd,on,10000,696,tool_overhead,3850000,8100,5100,1,53
20260715_161841,2026-07-16T08:58:43.120041,H2,lat_mem_rd,on,0,697,workload_baseline,10012200000,44000,721000,0,6
20260715_161841,2026-07-16T08:58:51.568444,H2,lat_mem_rd,on,100000,697,tool_overhead,750000,2100,1200,99,6
20260715_161841,2026-07-16T08:59:01.048737,H2,lat_mem_rd,on,50000,697,tool_overhead,2200000,4400,2400,154,8
20260715_161841,2026-07-16T08:59:10.496338,H2,lat_mem_rd,on,1000,697,tool_overhead,2950000,8300,4400,152,58
20260715_161841,2026-07-16T08:59:19.937183,H2,lat_mem_rd,on,1000000,697,tool_overhead,200000,300,1200,1,5
20260715_161841,2026-07-16T08:59:29.391176,H2,lat_mem_rd,on,500000,697,tool_overhead,250000,600,900,1,5
20260715_161841,2026-07-16T08:59:38.838266,H2,lat_mem_rd,on,10000,697,tool_overhead,3600000,8100,5400,154,39
20260715_161841,2026-07-16T08:59:46.354601,H2,lat_mem_rd,on,0,698,workload_baseline,9989200000,45920000,1271000,74176,51
20260715_161841,2026-07-16T08:59:54.808107,H2,lat_mem_rd,on,500000,698,tool_overhead,150000,200,1200,1,5
20260715_161841,2026-07-16T09:00:04.260864,H2,lat_mem_rd,on,100000,698,tool_overhead,1500000,2900,2100,152,7
20260715_161841,2026-07-16T09:00:13.713326,H2,lat_mem_rd,on,1000000,698,tool_overhead,150000,100,1000,1,5
20260715_161841,2026-07-16T09:00:23.157187,H2,lat_mem_rd,on,50000,698,tool_overhead,4200000,8800,6000,146,13
20260715_161841,2026-07-16T09:00:32.596925,H2,lat_mem_rd,on,10000,698,tool_overhead,3500000,6400,5000,64,52
20260715_161841,2026-07-16T09:00:42.043099,H2,lat_mem_rd,on,1000,698,tool_overhead,3200000,7500,4000,146,50
20260715_161841,2026-07-16T09:00:49.544950,H2,lat_mem_rd,on,0,699,workload_baseline,10012700000,32000,727000,0,6
20260715_161841,2026-07-16T09:00:58.031365,H2,lat_mem_rd,on,100000,699,tool_overhead,900000,2000,1500,116,6
20260715_161841,2026-07-16T09:01:07.536556,H2,lat_mem_rd,on,500000,699,tool_overhead,200000,0,1300,0,5
20260715_161841,2026-07-16T09:01:16.999410,H2,lat_mem_rd,on,10000,699,tool_overhead,3150000,7600,4200,148,36
20260715_161841,2026-07-16T09:01:26.485570,H2,lat_mem_rd,on,1000000,699,tool_overhead,250000,0,800,0,5
20260715_161841,2026-07-16T09:01:35.933938,H2,lat_mem_rd,on,1000,699,tool_overhead,3500000,7200,5200,144,61
20260715_161841,2026-07-16T09:01:45.390156,H2,lat_mem_rd,on,50000,699,tool_overhead,2200000,4500,3600,146,21
20260715_161841,2026-07-16T09:01:52.901968,H2,lat_mem_rd,on,0,700,workload_baseline,10011700000,33000,804000,471,50
20260715_161841,2026-07-16T09:02:01.385019,H2,lat_mem_rd,on,100000,700,tool_overhead,1450000,2700,1600,147,8
20260715_161841,2026-07-16T09:02:10.815339,H2,lat_mem_rd,on,10000,700,tool_overhead,3250000,8200,4700,148,37
20260715_161841,2026-07-16T09:02:20.251380,H2,lat_mem_rd,on,1000000,700,tool_overhead,250000,300,1000,1,5
20260715_161841,2026-07-16T09:02:29.708210,H2,lat_mem_rd,on,1000,700,tool_overhead,3550000,8200,5800,19,79
20260715_161841,2026-07-16T09:02:39.192837,H2,lat_mem_rd,on,50000,700,tool_overhead,1550000,3400,1400,147,9
20260715_161841,2026-07-16T09:02:48.634421,H2,lat_mem_rd,on,500000,700,tool_overhead,150000,200,1300,1,5
20260715_161841,2026-07-16T09:02:56.152862,H2,lat_mem_rd,on,0,701,workload_baseline,10010400000,54000,810000,2356,48
20260715_161841,2026-07-16T09:03:04.637809,H2,lat_mem_rd,on,10000,701,tool_overhead,4050000,9700,6400,143,40
20260715_161841,2026-07-16T09:03:14.125685,H2,lat_mem_rd,on,1000,701,tool_overhead,3300000,7100,5500,18,69
20260715_161841,2026-07-16T09:03:23.561104,H2,lat_mem_rd,on,50000,701,tool_overhead,1400000,3300,1700,146,8
20260715_161841,2026-07-16T09:03:33.007938,H2,lat_mem_rd,on,500000,701,tool_overhead,300000,200,900,1,5
20260715_161841,2026-07-16T09:03:42.446913,H2,lat_mem_rd,on,1000000,701,tool_overhead,300000,300,1200,1,5
20260715_161841,2026-07-16T09:03:51.891418,H2,lat_mem_rd,on,100000,701,tool_overhead,1500000,2100,2000,156,7
20260715_161841,2026-07-16T09:03:59.391553,H2,lat_mem_rd,on,0,702,workload_baseline,10011500000,43000,797000,569,42
20260715_161841,2026-07-16T09:04:07.836078,H2,lat_mem_rd,on,10000,702,tool_overhead,3050000,6900,4000,148,37
20260715_161841,2026-07-16T09:04:17.284306,H2,lat_mem_rd,on,1000000,702,tool_overhead,200000,1100,1000,1,5
20260715_161841,2026-07-16T09:04:26.734932,H2,lat_mem_rd,on,1000,702,tool_overhead,4850000,8000,5100,68,52
20260715_161841,2026-07-16T09:04:36.185471,H2,lat_mem_rd,on,500000,702,tool_overhead,300000,200,1300,1,5
20260715_161841,2026-07-16T09:04:45.629377,H2,lat_mem_rd,on,50000,702,tool_overhead,2150000,3900,3600,144,9
20260715_161841,2026-07-16T09:04:55.082225,H2,lat_mem_rd,on,100000,702,tool_overhead,1400000,3300,1500,146,7
20260715_161841,2026-07-16T09:05:02.598702,H2,lat_mem_rd,on,0,703,workload_baseline,10001400000,4634000,815000,11192,44
20260715_161841,2026-07-16T09:05:11.039939,H2,lat_mem_rd,on,50000,703,tool_overhead,5450000,10500,9600,144,22
20260715_161841,2026-07-16T09:05:20.477886,H2,lat_mem_rd,on,100000,703,tool_overhead,1500000,2300,2100,148,7
20260715_161841,2026-07-16T09:05:29.911062,H2,lat_mem_rd,on,1000000,703,tool_overhead,200000,400,1500,1,5
20260715_161841,2026-07-16T09:05:39.341454,H2,lat_mem_rd,on,1000,703,tool_overhead,2200000,6800,3600,144,58
20260715_161841,2026-07-16T09:05:48.820983,H2,lat_mem_rd,on,500000,703,tool_overhead,250000,1100,1400,0,4
20260715_161841,2026-07-16T09:05:58.267955,H2,lat_mem_rd,on,10000,703,tool_overhead,3250000,6600,5000,2,52
20260715_161841,2026-07-16T09:06:05.789911,H2,lat_mem_rd,on,0,704,workload_baseline,10012100000,34000,724000,0,2
20260715_161841,2026-07-16T09:06:14.273447,H2,lat_mem_rd,on,1000,704,tool_overhead,3100000,7800,4500,145,49
20260715_161841,2026-07-16T09:06:23.715966,H2,lat_mem_rd,on,50000,704,tool_overhead,1500000,3100,1800,178,8
20260715_161841,2026-07-16T09:06:33.164586,H2,lat_mem_rd,on,100000,704,tool_overhead,1650000,2800,2500,150,7
20260715_161841,2026-07-16T09:06:42.605171,H2,lat_mem_rd,on,1000000,704,tool_overhead,300000,200,1400,1,5
20260715_161841,2026-07-16T09:06:52.055109,H2,lat_mem_rd,on,10000,704,tool_overhead,3850000,9300,5800,152,37
20260715_161841,2026-07-16T09:07:01.500949,H2,lat_mem_rd,on,500000,704,tool_overhead,1600000,3400,2800,88,6
20260715_161841,2026-07-16T09:07:09.021085,H2,lat_mem_rd,on,0,705,workload_baseline,10003200000,13743000,981000,33331,42
20260715_161841,2026-07-16T09:07:17.468244,H2,lat_mem_rd,on,500000,705,tool_overhead,200000,0,800,1,5
20260715_161841,2026-07-16T09:07:26.913227,H2,lat_mem_rd,on,100000,705,tool_overhead,1550000,2800,2300,146,7
20260715_161841,2026-07-16T09:07:36.385337,H2,lat_mem_rd,on,50000,705,tool_overhead,2100000,3900,2100,153,9
20260715_161841,2026-07-16T09:07:45.828026,H2,lat_mem_rd,on,1000000,705,tool_overhead,250000,1200,1100,1,5
20260715_161841,2026-07-16T09:07:55.269057,H2,lat_mem_rd,on,1000,705,tool_overhead,2400000,6200,3600,2,49
20260715_161841,2026-07-16T09:08:04.770540,H2,lat_mem_rd,on,10000,705,tool_overhead,3300000,8800,5200,153,36
20260715_161841,2026-07-16T09:08:12.333168,H2,lat_mem_rd,on,0,706,workload_baseline,10011500000,43000,786000,536,42
20260715_161841,2026-07-16T09:08:20.774437,H2,lat_mem_rd,on,500000,706,tool_overhead,200000,400,1600,1,5
20260715_161841,2026-07-16T09:08:30.260888,H2,lat_mem_rd,on,50000,706,tool_overhead,3450000,7100,4300,149,12
20260715_161841,2026-07-16T09:08:39.733439,H2,lat_mem_rd,on,10000,706,tool_overhead,2600000,5700,4000,69,50
20260715_161841,2026-07-16T09:08:49.187539,H2,lat_mem_rd,on,1000,706,tool_overhead,1600000,5200,2400,154,57
20260715_161841,2026-07-16T09:08:58.671715,H2,lat_mem_rd,on,1000000,706,tool_overhead,150000,200,1000,0,5
20260715_161841,2026-07-16T09:09:08.170541,H2,lat_mem_rd,on,100000,706,tool_overhead,1400000,2900,1700,149,7
20260715_161841,2026-07-16T09:09:15.684577,H2,lat_mem_rd,on,0,707,workload_baseline,10009200000,42000,791000,6438,50
20260715_161841,2026-07-16T09:09:24.121938,H2,lat_mem_rd,on,500000,707,tool_overhead,1400000,4300,3700,86,6
20260715_161841,2026-07-16T09:09:33.609726,H2,lat_mem_rd,on,100000,707,tool_overhead,600000,1800,900,84,6
20260715_161841,2026-07-16T09:09:43.059548,H2,lat_mem_rd,on,10000,707,tool_overhead,2900000,6000,3900,150,36
20260715_161841,2026-07-16T09:09:52.548550,H2,lat_mem_rd,on,50000,707,tool_overhead,2000000,4300,2000,169,8
20260715_161841,2026-07-16T09:10:01.984379,H2,lat_mem_rd,on,1000,707,tool_overhead,2850000,6600,3900,146,55
20260715_161841,2026-07-16T09:10:11.422942,H2,lat_mem_rd,on,1000000,707,tool_overhead,150000,1100,900,1,5
20260715_161841,2026-07-16T09:10:18.931877,H2,lat_mem_rd,on,0,708,workload_baseline,10003500000,30688000,1065000,33211,36
20260715_161841,2026-07-16T09:10:27.377151,H2,lat_mem_rd,on,100000,708,tool_overhead,1400000,3100,1100,146,7
20260715_161841,2026-07-16T09:10:36.817065,H2,lat_mem_rd,on,1000,708,tool_overhead,3050000,8200,4500,144,58
20260715_161841,2026-07-16T09:10:46.257243,H2,lat_mem_rd,on,500000,708,tool_overhead,200000,200,1200,1,5
20260715_161841,2026-07-16T09:10:55.702429,H2,lat_mem_rd,on,1000000,708,tool_overhead,300000,1000,1400,1,5
20260715_161841,2026-07-16T09:11:05.144391,H2,lat_mem_rd,on,10000,708,tool_overhead,3200000,5400,4600,65,44
20260715_161841,2026-07-16T09:11:14.585994,H2,lat_mem_rd,on,50000,708,tool_overhead,2000000,3600,2600,147,9
20260715_161841,2026-07-16T09:11:22.099943,H2,lat_mem_rd,on,0,709,workload_baseline,10010900000,83000,814000,603,46
20260715_161841,2026-07-16T09:11:30.547110,H2,lat_mem_rd,on,100000,709,tool_overhead,1400000,2700,2100,148,7
20260715_161841,2026-07-16T09:11:40.003737,H2,lat_mem_rd,on,10000,709,tool_overhead,3600000,7700,5800,146,43
20260715_161841,2026-07-16T09:11:49.464284,H2,lat_mem_rd,on,50000,709,tool_overhead,3300000,5000,5600,152,14
20260715_161841,2026-07-16T09:11:58.914035,H2,lat_mem_rd,on,1000,709,tool_overhead,2950000,8100,4000,140,60
20260715_161841,2026-07-16T09:12:08.353906,H2,lat_mem_rd,on,1000000,709,tool_overhead,200000,300,1300,1,5
20260715_161841,2026-07-16T09:12:17.799372,H2,lat_mem_rd,on,500000,709,tool_overhead,250000,200,1200,1,5
20260715_161841,2026-07-16T09:12:25.318854,H2,lat_mem_rd,on,0,710,workload_baseline,10002300000,34106000,1075000,31156,43
20260715_161841,2026-07-16T09:12:33.754969,H2,lat_mem_rd,on,50000,710,tool_overhead,2200000,4800,3100,144,21
20260715_161841,2026-07-16T09:12:43.241617,H2,lat_mem_rd,on,1000,710,tool_overhead,2800000,7000,3800,144,58
20260715_161841,2026-07-16T09:12:52.677895,H2,lat_mem_rd,on,500000,710,tool_overhead,200000,200,1200,1,5
20260715_161841,2026-07-16T09:13:02.126477,H2,lat_mem_rd,on,100000,710,tool_overhead,1300000,2900,1400,148,7
20260715_161841,2026-07-16T09:13:11.614810,H2,lat_mem_rd,on,1000000,710,tool_overhead,300000,1500,1100,0,4
20260715_161841,2026-07-16T09:13:21.061389,H2,lat_mem_rd,on,10000,710,tool_overhead,3250000,7100,4300,142,35
20260715_161841,2026-07-16T09:13:28.580314,H2,lat_mem_rd,on,0,711,workload_baseline,10011500000,41000,796000,481,42
20260715_161841,2026-07-16T09:13:37.021029,H2,lat_mem_rd,on,1000,711,tool_overhead,2400000,6600,3400,146,57
20260715_161841,2026-07-16T09:13:46.471287,H2,lat_mem_rd,on,500000,711,tool_overhead,200000,200,1100,1,5
